1,2,3,4
0.093575,0.093398,0.11247,0.077295
0.092033,0.093372,0.11018,0.076608
0.094803,0.094852,0.11167,0.07671
0.094014,0.093732,0.11293,0.075349
0.093416,0.092502,0.11172,0.076011
0.093501,0.093631,0.11259,0.076513
0.093737,0.09491,0.11137,0.077583
0.094191,0.094451,0.10988,0.077018
0.092098,0.094187,0.11263,0.077126
0.095019,0.09524,0.11162,0.078133
0.092628,0.094872,0.11268,0.078357
0.092595,0.096119,0.11068,0.079132
0.092814,0.09443,0.1127,0.078957
0.093011,0.093919,0.11196,0.078956
0.093285,0.094525,0.11143,0.080318
0.093904,0.094468,0.11143,0.078333
0.092153,0.092878,0.11193,0.07946
0.093162,0.09394,0.11112,0.081871
0.092819,0.09578,0.11124,0.078348
0.094102,0.096153,0.11206,0.078048
0.093858,0.094925,0.1137,0.077696
0.093858,0.094969,0.11183,0.078656
0.094209,0.094898,0.11218,0.079824
0.095186,0.096072,0.11326,0.077841
0.092412,0.09388,0.11207,0.078733
0.092925,0.094788,0.11315,0.078758
0.094389,0.094282,0.11128,0.078464
0.092659,0.094608,0.11212,0.078236
0.094197,0.094754,0.11307,0.078277
0.092404,0.093294,0.10921,0.079785
0.092652,0.094891,0.11242,0.079305
0.091756,0.094079,0.11183,0.079342
0.093452,0.095464,0.11251,0.078882
0.09342,0.094198,0.11249,0.080866
0.093326,0.094371,0.1108,0.07866
0.092435,0.093942,0.11149,0.077616
0.092232,0.094155,0.11065,0.078016
0.091982,0.094338,0.11212,0.077949
0.094186,0.095226,0.11274,0.078776
0.094107,0.094532,0.11285,0.079216
0.092088,0.092951,0.11173,0.078717
0.092484,0.093761,0.1117,0.077846
0.092998,0.094908,0.11293,0.079667
0.092546,0.094716,0.11193,0.078118
0.09222,0.094027,0.11297,0.079022
0.09327,0.093302,0.11355,0.079655
0.093068,0.093987,0.11325,0.080049
0.092276,0.09441,0.11487,0.079901
0.094571,0.095982,0.11277,0.078216
0.092487,0.092931,0.1116,0.078443
0.093406,0.095347,0.11151,0.079276
0.092504,0.094624,0.11237,0.079548
0.094036,0.095119,0.11113,0.079404
0.093862,0.095212,0.11378,0.080317
0.093027,0.094435,0.1117,0.080453
0.092288,0.092805,0.11226,0.07993
0.092622,0.094416,0.11411,0.079656
0.092219,0.094306,0.11114,0.08117
0.091417,0.093372,0.11288,0.080072
0.094884,0.094768,0.11473,0.080269
0.090385,0.092782,0.11047,0.080675
0.093683,0.092957,0.11248,0.081758
0.092026,0.092674,0.11105,0.079743
0.093311,0.093937,0.11158,0.081445
0.094448,0.095819,0.11241,0.081288
0.092002,0.093855,0.11138,0.080381
0.094341,0.094335,0.1116,0.079752
0.091967,0.093567,0.11043,0.0787
0.093412,0.094343,0.11085,0.0793
0.093633,0.095119,0.11164,0.080527
0.093739,0.094429,0.11268,0.079775
0.092054,0.093099,0.11176,0.078943
0.09323,0.094538,0.11197,0.080841
0.091875,0.094905,0.11324,0.080408
0.092013,0.091402,0.11019,0.080712
0.092961,0.094185,0.11192,0.079996
0.092606,0.093668,0.11108,0.081495
0.093635,0.094562,0.11232,0.080033
0.093255,0.095642,0.1116,0.079306
0.094523,0.095631,0.1136,0.081076
0.093386,0.095878,0.10971,0.08049
0.094746,0.095652,0.11154,0.080992
0.091491,0.094933,0.11043,0.079588
0.092879,0.095057,0.11227,0.078114
0.093763,0.095509,0.111,0.079573
0.09122,0.09417,0.11247,0.077704
0.093132,0.094068,0.11208,0.080131
0.092783,0.094814,0.11163,0.078561
0.092922,0.094363,0.11081,0.080171
0.092706,0.093964,0.11026,0.080591
0.093944,0.09464,0.11139,0.079774
0.093407,0.094779,0.11194,0.081943
0.093795,0.096036,0.11316,0.08054
0.093566,0.095562,0.11126,0.081152
0.093367,0.094978,0.11323,0.082692
0.092319,0.094822,0.1115,0.082105
0.094654,0.094714,0.11151,0.08123
0.094039,0.094917,0.11122,0.080815
0.093414,0.095405,0.11149,0.080549
0.092567,0.095127,0.10908,0.081935
0.09368,0.094378,0.11051,0.081796
0.091523,0.094776,0.11217,0.082404
0.092066,0.09426,0.11018,0.081786
0.091961,0.092872,0.11067,0.08253
0.094505,0.095052,0.11118,0.081524
0.092602,0.094277,0.10983,0.080661
0.093075,0.094316,0.11053,0.08118
0.092542,0.095401,0.10962,0.07984
0.092967,0.094965,0.11027,0.081408
0.092457,0.095236,0.11186,0.080903
0.091936,0.093386,0.11154,0.080648
0.091596,0.093381,0.10995,0.080733
0.093665,0.094548,0.11429,0.081914
0.092248,0.093902,0.10994,0.082433
0.089913,0.093141,0.1095,0.080718
0.093855,0.094697,0.1089,0.081796
0.093998,0.09514,0.11106,0.080618
0.092745,0.093672,0.10986,0.083685
0.091879,0.093176,0.10975,0.082193
0.092328,0.094158,0.10924,0.083757
0.092,0.092429,0.11032,0.081042
0.091514,0.093623,0.11007,0.08125
0.0923,0.094133,0.10864,0.080359
0.092489,0.093702,0.11084,0.080433
0.091786,0.093838,0.11025,0.081142
0.091817,0.094952,0.11018,0.081078
0.090084,0.092187,0.10812,0.080164
0.09116,0.093758,0.11078,0.080874
0.091682,0.093779,0.10902,0.082528
0.09098,0.093186,0.10982,0.080933
0.093329,0.093057,0.11026,0.081152
0.090596,0.092266,0.10909,0.079278
0.090383,0.093157,0.1111,0.081194
0.090661,0.091239,0.10862,0.081703
0.092151,0.093954,0.10844,0.081262
0.093356,0.094723,0.11187,0.083407
0.09263,0.094799,0.1122,0.083042
0.092048,0.094293,0.1094,0.080072
0.092601,0.093393,0.1099,0.081314
0.091945,0.093085,0.10835,0.082024
0.091786,0.094556,0.10978,0.083204
0.093485,0.095385,0.11051,0.084169
0.092177,0.093383,0.11023,0.080751
0.092546,0.093123,0.11185,0.080952
0.093684,0.093708,0.11127,0.08127
0.094247,0.093395,0.11033,0.081134
0.094262,0.094968,0.11178,0.081628
0.092201,0.094003,0.11059,0.08234
0.093087,0.093793,0.11132,0.082784
0.093102,0.094611,0.11095,0.080459
0.091433,0.091584,0.11075,0.079019
0.094356,0.094124,0.11172,0.081801
0.093038,0.093244,0.11079,0.081694
0.093439,0.091826,0.10933,0.082589
0.092695,0.093733,0.10953,0.08246
0.09376,0.094372,0.10908,0.08011
0.093631,0.09457,0.10811,0.080121
0.09535,0.093641,0.10979,0.081858
0.092825,0.093411,0.10995,0.081013
0.094541,0.095044,0.11194,0.080344
0.095557,0.094333,0.11108,0.081476
0.095565,0.094066,0.10994,0.079679
0.092243,0.093143,0.11141,0.079344
0.093988,0.093436,0.10962,0.081141
0.095351,0.094833,0.1114,0.080986
0.093984,0.092979,0.10774,0.081464
0.093771,0.094544,0.11064,0.080938
0.093665,0.093406,0.11163,0.079868
0.095107,0.095317,0.11023,0.079889
0.095125,0.095329,0.11051,0.081094
0.095094,0.093735,0.10892,0.081852
0.09422,0.093695,0.10871,0.081464
0.094221,0.093322,0.11052,0.079962
0.094612,0.094234,0.11067,0.079852
0.095171,0.094783,0.10985,0.081676
0.096339,0.094856,0.11033,0.081994
0.094965,0.092952,0.11079,0.081499
0.09616,0.093682,0.10863,0.08124
0.096239,0.094412,0.11145,0.081459
0.093878,0.093257,0.10987,0.079877
0.096978,0.094737,0.11136,0.080946
0.09707,0.095617,0.10965,0.081479
0.096218,0.09432,0.10964,0.080718
0.096432,0.094499,0.11138,0.079896
0.094111,0.09416,0.10996,0.079041
0.095763,0.095422,0.11178,0.081928
0.098003,0.093881,0.11002,0.080615
0.097637,0.095236,0.11129,0.079925
0.098072,0.096746,0.11067,0.079078
0.096463,0.095064,0.10941,0.080025
0.095077,0.09478,0.11036,0.080233
0.0968,0.0934,0.11093,0.080333
0.097905,0.094004,0.11071,0.079136
0.097897,0.093778,0.11097,0.081081
0.09814,0.094562,0.11123,0.082291
0.095203,0.092809,0.10976,0.080801
0.096911,0.093848,0.11048,0.078784
0.097369,0.094564,0.11182,0.080276
0.096786,0.094676,0.11197,0.079952
0.097534,0.094053,0.11177,0.079225
0.096657,0.094684,0.11089,0.080806
0.097226,0.094537,0.11118,0.08109
0.096366,0.095133,0.11117,0.081595
0.096457,0.094435,0.11119,0.081277
0.098841,0.095308,0.11302,0.082276
0.095859,0.092821,0.10874,0.079731
0.096395,0.093158,0.1099,0.079983
0.095174,0.094047,0.11064,0.07826
0.10628,0.091158,0.11108,0.075507
0.10636,0.09086,0.10903,0.075647
0.10818,0.090503,0.10944,0.074788
0.10928,0.09165,0.10909,0.075012
0.10612,0.089472,0.10965,0.075021
0.1073,0.091159,0.10961,0.076173
0.10736,0.089188,0.10912,0.077109
0.1073,0.091185,0.10817,0.074581
0.10893,0.090295,0.10969,0.075681
0.10863,0.091939,0.11099,0.075083
0.10837,0.090445,0.10955,0.075737
0.10876,0.0898,0.1066,0.07374
0.11394,0.089891,0.10889,0.076864
0.11462,0.091212,0.10946,0.077355
0.1154,0.090889,0.10977,0.073033
0.11417,0.08996,0.10802,0.074788
0.1162,0.092006,0.11052,0.07649
0.11607,0.091703,0.10723,0.075454
0.11543,0.091533,0.10862,0.075447
0.11742,0.091645,0.10758,0.07663
0.11553,0.089527,0.10903,0.075997
0.11528,0.090376,0.1082,0.074605
0.11455,0.089949,0.10745,0.075117
0.1148,0.09102,0.10983,0.075528
0.11443,0.090611,0.10847,0.075703
0.11244,0.090817,0.10806,0.075273
0.11281,0.090628,0.10938,0.075539
0.11258,0.089799,0.10816,0.074853
0.10045,0.09046,0.10967,0.074491
0.10324,0.09242,0.10971,0.076514
0.10063,0.090431,0.10956,0.073725
0.099107,0.08984,0.10871,0.074322
0.10035,0.091442,0.11151,0.073376
0.10234,0.090565,0.10796,0.073387
0.099368,0.090859,0.11067,0.075012
0.10059,0.090922,0.10982,0.074371
0.10111,0.091092,0.1101,0.07558
0.10097,0.090775,0.10958,0.073689
0.10144,0.09195,0.10832,0.074454
0.1013,0.090978,0.11146,0.073692
0.10161,0.091067,0.11093,0.073623
0.10054,0.092179,0.11194,0.074643
0.10161,0.091663,0.11058,0.074798
0.10076,0.091422,0.11066,0.075594
0.10059,0.091576,0.10906,0.075424
0.10169,0.092594,0.10899,0.076187
0.098195,0.090244,0.10976,0.074709
0.099246,0.092063,0.10755,0.073057
0.10137,0.090702,0.10978,0.073198
0.099757,0.0914,0.10982,0.073732
0.099997,0.090922,0.10988,0.07558
0.10144,0.091429,0.10921,0.076919
0.1011,0.09196,0.10952,0.074822
0.10046,0.091957,0.10866,0.074793
0.09938,0.090482,0.10719,0.074634
0.10159,0.093178,0.11021,0.077302
0.10036,0.092269,0.10939,0.074264
0.10167,0.092522,0.10887,0.074856
0.10193,0.091863,0.10993,0.076319
0.099525,0.091382,0.10924,0.074732
0.098365,0.091989,0.11007,0.075739
0.10023,0.091926,0.10999,0.075762
0.098896,0.091756,0.10852,0.075533
0.10151,0.092072,0.11249,0.075838
0.10128,0.092778,0.11036,0.075467
0.099945,0.091417,0.1096,0.075991
0.10143,0.092858,0.11042,0.075989
0.099589,0.091874,0.11019,0.076813
0.099498,0.091846,0.10756,0.075476
0.10095,0.093115,0.10868,0.076953
0.1008,0.094237,0.1103,0.076552
0.099605,0.092158,0.11011,0.077046
0.10286,0.093016,0.1094,0.075341
0.09991,0.092566,0.10986,0.076156
0.099728,0.092558,0.10952,0.076284
0.10145,0.091855,0.10775,0.076222
0.10035,0.092891,0.10892,0.074052
0.10092,0.092219,0.10949,0.075534
0.10001,0.092796,0.10852,0.074411
0.099197,0.091988,0.10971,0.074123
0.10036,0.091716,0.10749,0.073969
0.1011,0.092428,0.10888,0.074212
0.10152,0.094437,0.11076,0.074454
0.099698,0.091631,0.11174,0.07479
0.10007,0.092299,0.11069,0.075083
0.099946,0.09244,0.10762,0.074007
0.099862,0.092761,0.10938,0.072453
0.099655,0.091136,0.10925,0.072848
0.10166,0.09261,0.10997,0.072583
0.099826,0.09172,0.11083,0.072917
0.098378,0.091384,0.10821,0.074467
0.10002,0.091076,0.10973,0.074742
0.10002,0.092087,0.10821,0.072957
0.10175,0.092141,0.11081,0.075151
0.097788,0.090114,0.10918,0.072899
0.10055,0.091849,0.11078,0.073567
0.099867,0.090675,0.1113,0.072501
0.098754,0.091551,0.10844,0.073832
0.10042,0.092148,0.10853,0.072073
0.10001,0.091565,0.10737,0.072619
0.098667,0.090822,0.10786,0.07266
0.10196,0.092443,0.11183,0.072427
0.10089,0.093115,0.10764,0.07475
0.099979,0.091668,0.11119,0.074115
0.099756,0.091091,0.10991,0.074304
0.098735,0.09104,0.10947,0.072863
0.099762,0.091372,0.109,0.072359
0.10083,0.093291,0.10947,0.072876
0.099166,0.092589,0.11021,0.074215
0.099459,0.091624,0.10895,0.074363
0.098472,0.092375,0.10846,0.074136
0.099191,0.092686,0.10815,0.073608
0.10011,0.092727,0.10972,0.074379
0.10102,0.091515,0.11038,0.074923
0.10002,0.0921,0.10778,0.073394
0.098409,0.091689,0.10833,0.073993
0.098139,0.093039,0.10807,0.073685
0.10054,0.091633,0.10973,0.073491
0.099212,0.092208,0.1081,0.074111
0.10013,0.092561,0.11105,0.072878
0.10005,0.092012,0.11056,0.07318
0.098433,0.090932,0.10837,0.071885
0.10019,0.0928,0.11242,0.072531
0.097253,0.090488,0.10867,0.072118
0.099013,0.091572,0.10976,0.071992
0.10086,0.092435,0.11158,0.07385
0.10004,0.090611,0.11174,0.073257
0.09875,0.091599,0.1081,0.073241
0.1008,0.092342,0.11219,0.074014
0.10057,0.09243,0.11208,0.073889
0.098722,0.091255,0.10855,0.07375
0.10115,0.092085,0.11048,0.073145
0.098831,0.092099,0.10889,0.074488
0.097562,0.090159,0.11123,0.071971
0.099324,0.091763,0.10987,0.07145
0.099297,0.092094,0.11173,0.074057
0.097573,0.089989,0.10724,0.072864
0.099025,0.092496,0.10906,0.071984
0.098936,0.090794,0.1099,0.070444
0.099903,0.090986,0.10864,0.07282
0.098979,0.091664,0.10972,0.07261
0.098859,0.090785,0.10779,0.070852
0.097238,0.090931,0.10893,0.071616
0.099272,0.092904,0.10906,0.072457
0.097885,0.091083,0.10861,0.072136
0.098233,0.092682,0.109,0.072994
0.098633,0.092574,0.10815,0.073696
0.10061,0.093011,0.11057,0.071615
0.098781,0.091416,0.11,0.072037
0.099776,0.090847,0.10849,0.072693
0.10033,0.092281,0.1106,0.072808
0.098639,0.092396,0.1101,0.071147
0.099316,0.090364,0.10811,0.072083
0.098743,0.090989,0.10931,0.073786
0.099107,0.091563,0.10783,0.073231
0.099345,0.092747,0.10904,0.071559
0.099478,0.090402,0.11049,0.072341
0.097556,0.090879,0.10885,0.081484
0.099116,0.091767,0.10879,0.089876
0.098982,0.09111,0.10995,0.071963
0.098475,0.091009,0.10933,0.070868
0.097812,0.090057,0.11011,0.07259
0.098455,0.089126,0.10912,0.072412
0.097667,0.089979,0.10998,0.071489
0.09776,0.091389,0.10877,0.074084
0.099191,0.091956,0.11057,0.072941
0.097316,0.091442,0.11029,0.070932
0.098393,0.092548,0.11127,0.073535
0.099184,0.092414,0.10898,0.073908
0.09816,0.092128,0.11118,0.072147
0.099625,0.091898,0.11074,0.072298
0.097671,0.091706,0.11029,0.071642
0.098213,0.091656,0.10829,0.071751
0.097109,0.091958,0.10631,0.072198
0.098175,0.09141,0.10864,0.072524
0.097643,0.090264,0.10776,0.07208
0.09817,0.090689,0.10748,0.072427
0.097804,0.090987,0.10844,0.072745
0.09919,0.091145,0.10987,0.071075
0.095663,0.091298,0.10847,0.072948
0.10027,0.092084,0.11071,0.073919
0.099732,0.091084,0.10904,0.072149
0.098579,0.091002,0.11012,0.072008
0.09785,0.090905,0.10741,0.072549
0.098714,0.091537,0.10733,0.072823
0.10012,0.091601,0.10894,0.07423
0.098753,0.091475,0.10965,0.073356
0.10036,0.093158,0.11034,0.072066
0.097855,0.092045,0.11073,0.072063
0.097989,0.090885,0.10922,0.073651
0.098624,0.090501,0.1089,0.073423
0.098895,0.091604,0.11169,0.075115
0.099628,0.091397,0.11051,0.074554
0.10011,0.092342,0.11069,0.073544
0.09853,0.090537,0.10927,0.072011
0.098193,0.090761,0.10882,0.071768
0.098911,0.090867,0.10994,0.072697
0.099925,0.092054,0.11143,0.072928
0.10098,0.091941,0.11173,0.07445
0.099505,0.091526,0.11032,0.073028
0.10034,0.092847,0.10803,0.073711
0.098783,0.092574,0.10889,0.073537
0.099811,0.091079,0.10825,0.075211
0.098586,0.090733,0.11014,0.073097
0.09876,0.092695,0.11103,0.07607
0.097646,0.092007,0.11009,0.072325
0.099633,0.091557,0.11086,0.07429
0.10025,0.093407,0.11096,0.074601
0.099788,0.092436,0.11099,0.073324
0.099332,0.090595,0.1095,0.075273
0.10116,0.09218,0.10875,0.073389
0.099504,0.092866,0.10843,0.073568
0.10059,0.090781,0.11196,0.073404
0.099451,0.091409,0.11077,0.074898
0.10104,0.092617,0.1093,0.075407
0.099265,0.091548,0.10956,0.073258
0.10104,0.093579,0.11229,0.075702
0.10114,0.09267,0.11031,0.073256
0.099732,0.091288,0.10829,0.072836
0.099835,0.091861,0.10967,0.073105
0.099231,0.091478,0.10975,0.074498
0.099999,0.091671,0.10797,0.074129
0.10016,0.091059,0.11037,0.072923
0.098926,0.091488,0.11277,0.07366
0.099411,0.092467,0.10943,0.072608
0.097622,0.090658,0.10803,0.073073
0.099091,0.091936,0.109,0.073713
0.099433,0.092217,0.11083,0.07572
0.10122,0.091941,0.11281,0.075283
0.098536,0.090286,0.10829,0.073432
0.10021,0.091907,0.10701,0.0731
0.098853,0.090481,0.11082,0.072832
0.099207,0.091326,0.11232,0.072536
0.099895,0.092356,0.1093,0.072917
0.10002,0.09158,0.11011,0.072811
0.1009,0.092986,0.11255,0.073867
0.098528,0.090867,0.11029,0.072647
0.10031,0.090901,0.11049,0.071349
0.097712,0.09034,0.10888,0.072596
0.1002,0.091048,0.10912,0.073843
0.098923,0.090209,0.10883,0.073666
0.098718,0.089479,0.11171,0.072493
0.099682,0.090602,0.11054,0.072677
0.10042,0.090449,0.11064,0.072416
0.098308,0.091265,0.11014,0.070965
0.098719,0.090799,0.11048,0.072475
0.098481,0.089721,0.11157,0.072466
0.0978,0.09019,0.10802,0.074013
0.10016,0.090455,0.10923,0.073444
0.098353,0.091306,0.10882,0.072531
0.09759,0.091029,0.10836,0.072699
0.10072,0.090467,0.11025,0.073648
0.10041,0.091727,0.11015,0.072937
0.098301,0.090792,0.10881,0.074775
0.10027,0.090982,0.10903,0.073681
0.098505,0.089253,0.10767,0.07332
0.097792,0.091003,0.10895,0.072409
0.10014,0.090955,0.10857,0.073475
0.099765,0.091002,0.1089,0.072736
0.099809,0.091045,0.10868,0.07291
0.09875,0.090385,0.1084,0.073432
0.09956,0.090031,0.10935,0.073747
0.10014,0.091416,0.11037,0.07407
0.099693,0.09085,0.11025,0.072462
0.10105,0.089836,0.1086,0.073655
0.099653,0.090103,0.10975,0.074024
0.099782,0.09121,0.1091,0.071942
0.099215,0.090456,0.10974,0.071753
0.098489,0.090975,0.10736,0.072135
0.10276,0.091071,0.11059,0.074818
0.10064,0.091618,0.11049,0.07208
0.10047,0.091939,0.11089,0.073139
0.098076,0.09018,0.10962,0.072478
0.099579,0.089503,0.11181,0.073537
0.09992,0.088723,0.10844,0.072793
0.10168,0.090033,0.10881,0.072853
0.099152,0.089628,0.10972,0.072243
0.1006,0.091617,0.10839,0.073837
0.10056,0.091812,0.11053,0.073628
0.10124,0.09063,0.11055,0.073235
0.10068,0.091251,0.10794,0.072881
0.10121,0.089791,0.11236,0.072338
0.10068,0.090582,0.10886,0.072828
0.10121,0.091436,0.11009,0.073807
0.10115,0.091713,0.11226,0.071908
0.101,0.092166,0.10933,0.073819
0.099297,0.090981,0.11132,0.073012
0.10106,0.091694,0.10853,0.073056
0.10144,0.091638,0.11016,0.072561
0.098985,0.089848,0.11239,0.072686
0.10181,0.092528,0.11216,0.072905
0.1012,0.091679,0.10722,0.072783
0.10199,0.09133,0.11256,0.073658
0.10175,0.09056,0.1093,0.073561
0.10222,0.0912,0.11029,0.072995
0.10118,0.090992,0.10813,0.072684
0.10002,0.091459,0.11037,0.072247
0.10037,0.091608,0.10864,0.073631
0.10085,0.090571,0.10971,0.07309
0.099096,0.090341,0.11099,0.071214
0.098134,0.090303,0.10946,0.072944
0.098097,0.089479,0.10852,0.073077
0.10036,0.091996,0.10916,0.072779
0.099716,0.092611,0.11263,0.071247
0.099861,0.092174,0.11096,0.073116
0.098782,0.090923,0.11112,0.072431
0.10105,0.091461,0.10987,0.0741
0.10226,0.092107,0.10963,0.072398
0.10078,0.093191,0.11055,0.07132
0.10089,0.091162,0.10839,0.072553
0.1008,0.091883,0.1107,0.074703
0.10072,0.091283,0.11141,0.07257
0.098909,0.089775,0.1098,0.072217
0.10081,0.091247,0.109,0.072222
0.10173,0.09189,0.11101,0.074808
0.099954,0.091078,0.11164,0.071567
0.10133,0.091544,0.11032,0.072329
0.10172,0.090637,0.10867,0.072372
0.098711,0.09064,0.11069,0.071005
0.098836,0.089688,0.11181,0.071555
0.10128,0.091786,0.1095,0.071476
0.10259,0.091488,0.1132,0.072018
0.10041,0.090478,0.11167,0.071011
0.10091,0.092069,0.10867,0.07009
0.10028,0.090683,0.11047,0.069859
0.10006,0.090992,0.11173,0.068137
0.1028,0.092699,0.11053,0.071992
0.099239,0.090803,0.11208,0.070548
0.10175,0.091386,0.10814,0.073511
0.09943,0.091694,0.10837,0.072055
0.10046,0.092006,0.10893,0.070905
0.10039,0.090731,0.11193,0.070025
0.10101,0.091859,0.11087,0.069488
0.099874,0.090219,0.11157,0.069759
0.10214,0.090936,0.11071,0.072465
0.1016,0.090617,0.11073,0.071136
0.10044,0.091439,0.1101,0.069787
0.10183,0.090749,0.11008,0.07064
0.10179,0.092105,0.11291,0.072335
0.10338,0.092501,0.1099,0.069766
0.10327,0.092103,0.11529,0.071909
0.10333,0.092583,0.10951,0.073258
0.10197,0.091607,0.113,0.072297
0.102,0.090062,0.1107,0.071954
0.10019,0.091381,0.1121,0.071066
0.10192,0.090477,0.11242,0.072111
0.10128,0.091674,0.10917,0.071732
0.10095,0.090794,0.10969,0.072466
0.10158,0.093315,0.11046,0.072049
0.10227,0.092469,0.11089,0.073908
0.10238,0.093845,0.11048,0.073253
0.10293,0.091073,0.10962,0.07132
0.1003,0.091354,0.11006,0.070985
0.10071,0.092142,0.1113,0.071523
0.10143,0.091664,0.11033,0.069684
0.10024,0.091631,0.11052,0.070299
0.099592,0.090529,0.11021,0.072904
0.099966,0.092449,0.11031,0.072846
0.099635,0.090694,0.11082,0.072673
0.1023,0.092889,0.10939,0.074742
0.10066,0.09294,0.11113,0.073515
0.10037,0.092826,0.11018,0.073227
0.10026,0.091584,0.11032,0.072804
0.098595,0.091727,0.10878,0.070993
0.1014,0.092129,0.112,0.071924
0.10164,0.091728,0.11105,0.072909
0.10146,0.091809,0.10978,0.072083
0.10189,0.092835,0.10905,0.071691
0.1001,0.092467,0.11139,0.074879
0.10145,0.092713,0.11086,0.073246
0.098611,0.089638,0.11174,0.071024
0.1006,0.091986,0.10916,0.073345
0.098722,0.090361,0.10857,0.072269
0.10026,0.090986,0.10748,0.073561
0.10019,0.091503,0.11027,0.075355
0.10149,0.092278,0.11076,0.074903
0.10005,0.091345,0.10883,0.074155
0.099168,0.091483,0.1093,0.07404
0.099318,0.090571,0.10837,0.073135
0.098722,0.091687,0.10612,0.07405
0.10056,0.091924,0.10772,0.074555
0.096959,0.09078,0.11341,0.069562
0.095979,0.089544,0.11102,0.068147
0.096677,0.089606,0.11323,0.070919
0.097955,0.090441,0.11227,0.069403
0.098189,0.089813,0.11261,0.068762
0.098521,0.089317,0.11112,0.069297
0.09797,0.089982,0.11213,0.069521
