1,2,3,4
0.077785,0.088215,0.066668,0.053784
0.080629,0.088353,0.066852,0.054682
0.077054,0.086203,0.066183,0.052647
0.076136,0.088056,0.068634,0.052154
0.078767,0.088336,0.067847,0.053447
0.077146,0.087067,0.0651,0.052571
0.076629,0.08812,0.068112,0.052874
0.077077,0.087258,0.064998,0.052119
0.076002,0.086775,0.066669,0.051754
0.076211,0.086583,0.064524,0.051541
0.076809,0.088871,0.067916,0.052273
0.077548,0.087636,0.067263,0.052966
0.07503,0.087128,0.066514,0.051586
0.076065,0.086851,0.064943,0.051318
0.075752,0.088732,0.067554,0.051408
0.074078,0.085997,0.065773,0.051246
0.074404,0.08684,0.066701,0.05071
0.075008,0.08734,0.065284,0.052099
0.073902,0.087778,0.066443,0.051211
0.076035,0.086964,0.066608,0.05211
0.076688,0.086594,0.067656,0.052511
0.076109,0.085706,0.064784,0.051937
0.075664,0.087364,0.065605,0.051109
0.076709,0.087312,0.068062,0.051653
0.074514,0.086077,0.064772,0.051581
0.075552,0.086106,0.066726,0.051285
0.075983,0.087917,0.068443,0.052482
0.075448,0.085348,0.067038,0.051041
0.075456,0.087631,0.066244,0.051428
0.076633,0.087358,0.066778,0.052904
0.076536,0.086884,0.065601,0.0523
0.07706,0.086631,0.068573,0.052277
0.074281,0.085481,0.066134,0.050515
0.077416,0.08719,0.065666,0.051974
0.076972,0.08786,0.064981,0.052386
0.077238,0.086629,0.065152,0.052553
0.076843,0.086629,0.065578,0.051641
0.078767,0.086295,0.064445,0.052947
0.076497,0.0867,0.067265,0.051461
0.079747,0.088994,0.068663,0.052585
0.076895,0.08666,0.067268,0.052307
0.077105,0.08635,0.066346,0.052692
0.077078,0.086087,0.068296,0.051507
0.077393,0.086816,0.067306,0.051629
0.076592,0.088042,0.065123,0.05166
0.075828,0.085363,0.065804,0.051091
0.07614,0.086761,0.066753,0.051521
0.078109,0.086002,0.065773,0.053056
0.076028,0.086076,0.066753,0.051681
0.076135,0.084389,0.066557,0.052253
0.078575,0.087095,0.068895,0.052594
0.078888,0.086148,0.065273,0.051511
0.077107,0.086994,0.06673,0.052539
0.076812,0.086885,0.065847,0.05246
0.077356,0.086748,0.066658,0.052577
0.076435,0.085841,0.06436,0.051346
0.077272,0.085016,0.066938,0.051668
0.077528,0.087595,0.066995,0.052243
0.079702,0.087287,0.067565,0.052469
0.078426,0.087463,0.067399,0.052798
0.078153,0.086689,0.066274,0.051706
0.0776,0.086141,0.068349,0.052342
0.07655,0.085903,0.064203,0.052207
0.0781,0.086458,0.065278,0.05251
0.077221,0.085823,0.066649,0.053042
0.078998,0.086012,0.066953,0.052814
0.078743,0.086916,0.06497,0.052931
0.078103,0.086894,0.067049,0.052551
0.076721,0.085303,0.066,0.051178
0.077682,0.086684,0.065414,0.053156
0.077863,0.086304,0.066834,0.05271
0.076591,0.086359,0.067457,0.052745
0.077901,0.086703,0.065824,0.053022
0.078022,0.086442,0.06651,0.052992
0.076954,0.086041,0.066727,0.051684
0.077581,0.086813,0.068292,0.052294
0.078015,0.085899,0.065123,0.052493
0.078612,0.085936,0.068452,0.05296
0.078587,0.086451,0.067485,0.052249
0.079091,0.086383,0.06755,0.052741
0.078954,0.087182,0.066812,0.052905
0.077741,0.086662,0.06584,0.052267
0.075526,0.086454,0.066633,0.051511
0.076736,0.084571,0.067021,0.051889
0.076955,0.085755,0.065893,0.051377
0.075331,0.085339,0.065039,0.051058
0.077317,0.08575,0.066167,0.052339
0.076974,0.084121,0.065039,0.052538
0.077633,0.086402,0.066603,0.05297
0.080754,0.087217,0.066648,0.052954
0.078545,0.086315,0.067646,0.05218
0.078836,0.085945,0.066502,0.052758
0.077621,0.083838,0.064462,0.051517
0.07822,0.085732,0.066126,0.052071
0.077737,0.085229,0.066546,0.052263
0.076695,0.084248,0.065976,0.051694
0.078267,0.086671,0.065718,0.052439
0.079273,0.085559,0.06839,0.051341
0.078383,0.084813,0.066449,0.051873
0.078131,0.085522,0.066376,0.051952
0.076248,0.086026,0.06373,0.051812
0.076497,0.086012,0.069345,0.052044
0.077943,0.0868,0.067277,0.051998
0.074593,0.084656,0.065773,0.051908
0.079582,0.087004,0.066608,0.052638
0.077325,0.085964,0.06774,0.052365
0.077399,0.086542,0.068558,0.05212
0.075327,0.085628,0.068852,0.051892
0.075023,0.085089,0.064926,0.050786
0.077207,0.085459,0.064778,0.05223
0.076332,0.086534,0.067834,0.052022
0.075643,0.084983,0.067824,0.052145
0.073402,0.084939,0.066151,0.05144
0.075861,0.085448,0.067965,0.051675
0.076307,0.086587,0.065846,0.051622
0.075926,0.084963,0.065885,0.05118
0.076058,0.085812,0.066253,0.051201
0.073804,0.085085,0.066238,0.051496
0.076065,0.08598,0.066503,0.051339
0.074025,0.085262,0.064041,0.051236
0.074963,0.08424,0.065617,0.050918
0.078126,0.086038,0.066758,0.052129
0.075551,0.084823,0.065636,0.050529
0.075677,0.084446,0.063828,0.050821
0.073469,0.084388,0.064181,0.050106
0.075739,0.08556,0.067438,0.051321
0.073909,0.083567,0.065492,0.050015
0.076431,0.086247,0.067751,0.051199
0.073236,0.08465,0.063622,0.050797
0.07566,0.085638,0.064471,0.051499
0.073742,0.084969,0.065047,0.050446
0.07486,0.085779,0.06518,0.051823
0.074591,0.085418,0.067319,0.050714
0.073751,0.085237,0.066339,0.049681
0.074899,0.084581,0.06315,0.051013
0.073291,0.085563,0.065901,0.050229
0.073408,0.084679,0.063273,0.050321
0.074362,0.083398,0.063429,0.050482
0.072949,0.086512,0.065284,0.051099
0.07403,0.085315,0.064384,0.050345
0.074258,0.085348,0.065124,0.05116
0.074105,0.084005,0.064335,0.051252
0.074112,0.085487,0.065226,0.050418
0.075061,0.086313,0.065958,0.051171
0.073544,0.085783,0.066891,0.050218
0.072971,0.084224,0.065501,0.050378
0.07454,0.084927,0.065909,0.050349
0.07204,0.08521,0.0656,0.049913
0.074854,0.085635,0.063855,0.050723
0.073821,0.085943,0.069669,0.050345
0.073701,0.084721,0.064421,0.050848
0.075451,0.08642,0.064408,0.051357
0.074252,0.084082,0.064114,0.051242
0.075384,0.085916,0.064745,0.049792
0.073992,0.08536,0.064815,0.050894
0.07371,0.085252,0.064228,0.050944
0.074261,0.085869,0.06554,0.051226
0.072739,0.085193,0.066131,0.050257
0.0743,0.085508,0.067477,0.050929
0.073471,0.085786,0.067202,0.051169
0.073785,0.085841,0.066952,0.050928
0.07326,0.086897,0.065314,0.050753
0.072006,0.084079,0.064693,0.051344
0.071845,0.086078,0.064493,0.049669
0.07424,0.08635,0.067842,0.051573
0.071473,0.084998,0.065643,0.0489
0.072212,0.084954,0.065369,0.049867
0.0708,0.085585,0.06563,0.050232
0.073559,0.083979,0.065148,0.050648
0.073377,0.084622,0.063838,0.049392
0.071784,0.083866,0.065906,0.050099
0.072503,0.085506,0.068831,0.050115
0.072328,0.084748,0.064443,0.050118
0.072072,0.086356,0.067172,0.050335
0.071792,0.084579,0.065302,0.05044
0.071564,0.083422,0.065785,0.050101
0.073097,0.084865,0.06621,0.050652
0.073698,0.085967,0.065944,0.049727
0.072566,0.084747,0.064672,0.05037
0.073434,0.085976,0.065562,0.050236
0.070938,0.084212,0.064571,0.049787
0.070878,0.08458,0.065245,0.050393
0.07418,0.084652,0.064906,0.050889
0.073004,0.085443,0.066102,0.05051
0.072327,0.084068,0.066672,0.049395
0.073586,0.085802,0.065414,0.050488
0.073567,0.085664,0.065534,0.050949
0.073044,0.085251,0.066549,0.050932
0.071646,0.084065,0.06576,0.050121
0.070885,0.084055,0.063688,0.049371
0.07346,0.085901,0.064164,0.050911
0.073387,0.085334,0.065658,0.050445
0.073145,0.084963,0.067341,0.051647
0.07222,0.085342,0.066422,0.051144
0.071696,0.084282,0.065229,0.04971
0.072641,0.086762,0.067301,0.049918
0.072892,0.0862,0.067875,0.050847
0.073916,0.08487,0.065736,0.05034
0.071729,0.085131,0.064146,0.049525
0.072129,0.08425,0.067082,0.049674
0.073166,0.085179,0.065042,0.049572
0.072593,0.085328,0.065009,0.050983
0.072819,0.085165,0.065958,0.050011
0.074674,0.085664,0.065054,0.050779
0.070774,0.085589,0.066711,0.049885
0.072079,0.083748,0.064916,0.049591
0.072771,0.085261,0.067009,0.050194
0.073601,0.085647,0.065848,0.05173
0.072165,0.085748,0.065677,0.050255
0.073894,0.083905,0.064909,0.049883
0.072232,0.08527,0.066638,0.050113
0.07257,0.084252,0.065358,0.050968
0.070966,0.084345,0.064117,0.049192
0.072949,0.084274,0.065236,0.05077
0.071993,0.085034,0.064931,0.050248
0.073026,0.084429,0.066813,0.049525
0.072936,0.085715,0.067491,0.050078
0.073508,0.084425,0.065156,0.050185
0.07152,0.084913,0.066988,0.049996
0.072923,0.084628,0.066559,0.049198
0.07242,0.085583,0.065432,0.050733
0.073746,0.085383,0.066803,0.0515
0.072402,0.08495,0.064117,0.050159
0.072387,0.084291,0.064172,0.050428
0.071898,0.084477,0.06508,0.049999
0.071654,0.084449,0.065662,0.049871
0.072344,0.08556,0.066564,0.050731
0.073302,0.084909,0.066855,0.050888
0.071878,0.085273,0.06467,0.049511
0.071971,0.083641,0.065657,0.050072
0.072388,0.084361,0.064872,0.050466
0.072416,0.084099,0.064997,0.051025
0.072344,0.084228,0.065593,0.050564
0.072301,0.084062,0.064235,0.049434
0.072722,0.084722,0.064485,0.049956
0.071531,0.083955,0.064386,0.050104
0.071736,0.085576,0.065535,0.049416
0.07252,0.084268,0.065051,0.050588
0.070089,0.084405,0.065362,0.049728
0.071964,0.084364,0.065592,0.050334
0.071719,0.084663,0.06435,0.049138
0.073593,0.084484,0.064819,0.049826
0.071125,0.082709,0.066234,0.050209
0.072432,0.083741,0.064795,0.050076
0.071366,0.084098,0.064967,0.050496
0.071929,0.0845,0.06551,0.049549
0.072641,0.084638,0.067042,0.04978
0.071466,0.085006,0.064717,0.050036
0.072273,0.082672,0.064422,0.050705
0.072348,0.08507,0.068348,0.050358
0.073113,0.084311,0.066154,0.049727
0.071671,0.085502,0.065497,0.050476
0.072373,0.08393,0.065958,0.04983
0.070395,0.085083,0.06716,0.049626
0.072939,0.083047,0.06333,0.049358
0.070984,0.084537,0.065612,0.049657
0.072619,0.084454,0.065023,0.050178
0.071699,0.084646,0.065972,0.049974
0.072023,0.083182,0.064153,0.049477
0.072645,0.08571,0.066008,0.050115
0.071448,0.083867,0.065929,0.050193
0.071488,0.084972,0.066965,0.050334
0.072453,0.083852,0.066619,0.050303
0.069771,0.084334,0.063356,0.048979
0.070828,0.084141,0.065442,0.050423
0.07112,0.082866,0.065397,0.049998
0.071962,0.084531,0.065961,0.049948
0.069994,0.083933,0.06423,0.049716
0.070172,0.083456,0.067763,0.049589
0.069644,0.084692,0.066703,0.048794
0.070857,0.084857,0.064805,0.049854
0.070634,0.084164,0.065772,0.05008
0.072005,0.08458,0.063954,0.050841
0.071024,0.084415,0.065792,0.050307
0.072319,0.083986,0.064476,0.050037
0.070938,0.085134,0.067054,0.049038
0.072038,0.083861,0.064404,0.049718
0.071706,0.084134,0.064483,0.050177
0.072532,0.085334,0.068053,0.050186
0.070822,0.084976,0.065366,0.050244
0.06989,0.083691,0.066519,0.049583
0.072361,0.083154,0.065025,0.050169
0.070769,0.08379,0.064869,0.050347
0.071417,0.083356,0.064546,0.0505
0.070996,0.084817,0.065968,0.050131
0.073058,0.084086,0.064595,0.050465
0.07161,0.084346,0.064698,0.050053
0.071918,0.085223,0.065802,0.051161
0.072544,0.083917,0.065739,0.050121
0.070945,0.083575,0.064422,0.05005
0.071577,0.084489,0.064674,0.049545
0.073119,0.083992,0.066499,0.051294
0.071375,0.084017,0.064339,0.04964
0.069585,0.083354,0.064985,0.049647
0.070808,0.084413,0.066006,0.049255
0.072699,0.083647,0.06538,0.050664
0.070906,0.084319,0.06457,0.049914
0.073146,0.083524,0.064368,0.050204
0.071704,0.083996,0.066123,0.050156
0.072167,0.084185,0.063472,0.049576
0.072067,0.083506,0.065376,0.049633
0.070223,0.082526,0.064244,0.049909
0.07077,0.083271,0.06517,0.049829
0.071797,0.083656,0.066031,0.050512
0.07232,0.083061,0.065239,0.049547
0.072927,0.084796,0.066475,0.050589
0.071999,0.083656,0.066396,0.050668
0.072388,0.084189,0.066096,0.050239
0.072714,0.083227,0.066487,0.049831
0.072035,0.08395,0.065672,0.049614
0.071999,0.083567,0.065373,0.050121
0.072535,0.084669,0.064466,0.05018
0.072178,0.084346,0.066853,0.050639
0.071647,0.084409,0.065706,0.050102
0.072883,0.084242,0.0653,0.050911
0.071247,0.084707,0.065718,0.050339
0.070959,0.083646,0.06535,0.049165
0.073156,0.085568,0.069404,0.050884
0.070265,0.083144,0.065852,0.049872
0.0712,0.085103,0.065845,0.049523
0.072058,0.083717,0.065315,0.051203
0.070366,0.084422,0.065281,0.050424
0.072472,0.083829,0.066803,0.050569
0.070093,0.084516,0.065292,0.048921
0.071655,0.083368,0.065208,0.050419
0.07284,0.085208,0.066627,0.050469
0.071536,0.083799,0.067694,0.050265
0.070529,0.083941,0.066212,0.049736
0.07246,0.083775,0.066149,0.050575
0.073279,0.08428,0.066485,0.05033
0.0723,0.08472,0.069036,0.051389
0.071241,0.083394,0.063467,0.050056
0.072988,0.084672,0.066568,0.050625
0.070758,0.083334,0.063894,0.049827
0.0727,0.084149,0.065673,0.050332
0.072836,0.084389,0.06512,0.050208
0.072111,0.084085,0.067427,0.050694
0.07274,0.084567,0.064152,0.050679
0.071148,0.082929,0.063925,0.049636
0.071018,0.083905,0.064405,0.049791
0.072627,0.083789,0.066541,0.051086
0.071235,0.083724,0.065428,0.049833
0.072396,0.083551,0.063933,0.050607
0.0719,0.085123,0.067179,0.050381
0.071297,0.084396,0.065416,0.049915
0.071279,0.083024,0.064157,0.049925
0.070334,0.082824,0.065711,0.04981
0.072273,0.084267,0.06569,0.050546
0.072523,0.084722,0.066994,0.050553
0.072,0.083581,0.065723,0.049782
0.072094,0.084259,0.064735,0.050729
0.072985,0.08512,0.065586,0.049905
0.071821,0.084052,0.065329,0.050442
0.072428,0.084218,0.066361,0.049418
0.071247,0.083286,0.06843,0.049587
0.071583,0.084846,0.066442,0.050993
0.070966,0.083325,0.066132,0.04964
0.070329,0.083463,0.063557,0.048912
0.072087,0.083209,0.065057,0.049848
0.070978,0.083712,0.065331,0.049941
0.070879,0.083111,0.065549,0.050326
0.071819,0.083247,0.066516,0.050572
0.071201,0.08332,0.065832,0.050364
0.070859,0.083781,0.06351,0.04965
0.073112,0.084077,0.066317,0.050423
0.07179,0.083122,0.065523,0.050832
0.072106,0.082601,0.064836,0.04961
0.071327,0.083288,0.067004,0.049037
0.071074,0.082691,0.064367,0.04953
0.070786,0.084455,0.067799,0.049829
0.071683,0.083764,0.067432,0.050745
0.070954,0.083813,0.065139,0.05017
0.070864,0.083215,0.065048,0.049745
0.071938,0.083774,0.065143,0.050014
0.071358,0.083884,0.064964,0.050835
0.071781,0.084136,0.066775,0.05041
0.071673,0.081876,0.065014,0.050468
0.072171,0.083519,0.064547,0.049912
0.071874,0.083946,0.064369,0.050289
0.071764,0.084837,0.066125,0.050509
0.074112,0.083205,0.064976,0.050355
0.072601,0.084734,0.067668,0.05004
0.072551,0.083395,0.065715,0.051137
0.06969,0.083718,0.065506,0.049939
0.070913,0.084236,0.066063,0.050867
0.070271,0.083317,0.066391,0.050163
0.07292,0.084589,0.066075,0.051565
0.069189,0.083123,0.064444,0.048876
0.070935,0.082926,0.066756,0.049924
0.069013,0.082166,0.064818,0.050119
0.07049,0.083648,0.066619,0.051286
0.071298,0.083234,0.064866,0.051071
0.070418,0.083148,0.066193,0.05063
0.069257,0.084411,0.065581,0.05004
0.070485,0.08268,0.064538,0.049406
0.070623,0.084027,0.065699,0.050757
0.073227,0.083641,0.066476,0.050473
0.071823,0.08361,0.06489,0.050237
0.072522,0.084245,0.065137,0.049917
0.072477,0.083814,0.063715,0.049557
0.070402,0.081906,0.065983,0.049705
0.072846,0.083738,0.064426,0.050518
0.072235,0.082989,0.065983,0.051264
0.070922,0.083518,0.065268,0.049971
0.071918,0.082469,0.065646,0.05005
0.069595,0.083529,0.064159,0.048904
0.071178,0.083553,0.06566,0.05048
0.070893,0.083584,0.065491,0.049026
0.070806,0.082896,0.065584,0.049445
0.072503,0.084691,0.068317,0.050273
0.070989,0.082165,0.064327,0.049643
0.071113,0.082911,0.065942,0.050022
0.072462,0.082935,0.065307,0.050473
0.071549,0.084124,0.064732,0.050121
0.073598,0.08377,0.064131,0.050068
0.071644,0.083439,0.065919,0.049929
0.071481,0.083409,0.068482,0.04984
0.070943,0.08348,0.065127,0.049486
0.072446,0.082691,0.065628,0.049874
0.07053,0.082828,0.06622,0.049497
0.072014,0.084002,0.064648,0.049461
0.070753,0.082475,0.064139,0.049551
0.072344,0.084483,0.066688,0.05017
0.070989,0.084113,0.06621,0.050091
0.071535,0.082221,0.06474,0.049227
0.070403,0.082416,0.065844,0.049025
0.06996,0.082797,0.06472,0.049298
0.071703,0.083169,0.065873,0.050602
0.071073,0.083769,0.066016,0.049021
0.071966,0.082174,0.066195,0.049858
0.070726,0.082975,0.068436,0.050455
0.070373,0.082502,0.064245,0.049768
0.072351,0.083188,0.065795,0.049141
0.071458,0.082034,0.065149,0.049011
0.072801,0.084092,0.067194,0.04989
0.073399,0.082503,0.067076,0.050248
0.072362,0.082293,0.064396,0.050281
0.072365,0.081579,0.064156,0.050446
0.072278,0.082847,0.068523,0.050629
0.071836,0.080529,0.064767,0.049541
0.07237,0.08252,0.065643,0.050163
0.0721,0.081121,0.066872,0.049167
0.073074,0.083541,0.066355,0.050583
0.07289,0.084084,0.069776,0.050692
0.073963,0.084384,0.067781,0.050492
0.073754,0.08261,0.066377,0.050168
0.073482,0.083552,0.067225,0.050079
0.07444,0.081763,0.065469,0.051085
0.073374,0.082537,0.068445,0.050291
0.075285,0.083118,0.067067,0.051584
0.073387,0.082146,0.065675,0.050569
0.074001,0.080798,0.065024,0.049786
0.07419,0.081784,0.065609,0.050373
0.072908,0.081027,0.064582,0.04918
0.072438,0.080996,0.066983,0.049914
0.072422,0.082341,0.065661,0.050869
0.071381,0.081597,0.065957,0.049304
0.073027,0.083218,0.066696,0.050153
0.072985,0.082958,0.067675,0.050014
0.071168,0.081829,0.064409,0.04924
0.074009,0.082463,0.066665,0.051008
0.071261,0.08362,0.069406,0.05082
0.073414,0.083202,0.06753,0.05015
0.071025,0.083129,0.067233,0.050206
0.074318,0.08315,0.067397,0.051276
0.071348,0.082184,0.066604,0.049684
0.075066,0.083555,0.066494,0.050811
0.071917,0.082282,0.065913,0.050662
0.073983,0.082229,0.067101,0.050737
0.071519,0.080367,0.066903,0.050046
0.073033,0.082164,0.065385,0.050513
0.074263,0.08119,0.065356,0.05029
0.075273,0.08259,0.067001,0.050684
0.073868,0.081922,0.067958,0.0502
0.072399,0.081298,0.066472,0.049847
0.075327,0.08184,0.065275,0.05144
0.074495,0.082279,0.068368,0.050496
0.073737,0.08136,0.066595,0.049979
0.073846,0.081217,0.065647,0.050922
0.074041,0.081634,0.067443,0.050677
0.073242,0.082142,0.064972,0.050462
0.074327,0.081977,0.065044,0.050366
0.073754,0.083792,0.066687,0.050856
0.072184,0.081865,0.064541,0.049772
0.071342,0.081792,0.064224,0.049391
0.073288,0.083123,0.067479,0.051578
0.073491,0.082679,0.065564,0.050442
0.073928,0.082483,0.06615,0.050848
0.072727,0.082358,0.068367,0.050475
0.073123,0.080982,0.064574,0.050229
0.07281,0.081703,0.065696,0.049728
0.074975,0.081324,0.065873,0.050982
0.074438,0.083109,0.065475,0.050825
0.072943,0.081389,0.065326,0.050792
0.073238,0.08121,0.066245,0.050392
0.074697,0.082057,0.067841,0.051745
0.074386,0.083179,0.06725,0.050934
0.073225,0.082064,0.065961,0.05091
0.072512,0.082824,0.066703,0.050028
0.072521,0.081907,0.065401,0.051075
0.072459,0.082451,0.065565,0.05082
0.071432,0.081981,0.065806,0.050124
0.072089,0.08286,0.066539,0.050271
0.073227,0.082014,0.067936,0.050984
0.072765,0.082703,0.066591,0.05059
0.072011,0.081939,0.06934,0.050624
0.074633,0.083393,0.066929,0.051573
0.073275,0.081794,0.06519,0.051569
0.071831,0.082463,0.064789,0.050188
0.072985,0.080849,0.065121,0.050747
0.07448,0.083053,0.068487,0.05113
0.071442,0.083067,0.068248,0.050056
0.070784,0.083398,0.064103,0.05018
0.073148,0.08312,0.065869,0.050117
0.072298,0.083158,0.066192,0.049293
0.072793,0.081651,0.065383,0.049312
0.072281,0.08275,0.067322,0.049766
0.073931,0.082902,0.066358,0.051275
0.071767,0.082314,0.065356,0.048609
0.073027,0.082726,0.066196,0.050494
0.071643,0.082151,0.064735,0.049407
0.073207,0.08243,0.067,0.050381
0.073466,0.081881,0.064334,0.050305
0.072271,0.081838,0.065018,0.049156
0.072178,0.081612,0.064914,0.049806
0.072306,0.082608,0.065343,0.050383
0.072651,0.083174,0.067363,0.049537
0.072885,0.083225,0.066003,0.049941
0.074597,0.083031,0.066918,0.049611
0.071932,0.082325,0.06615,0.050314
0.071775,0.082884,0.066932,0.050962
0.072599,0.083844,0.067176,0.049371
0.072497,0.083104,0.066205,0.04993
0.07186,0.083215,0.06771,0.050405
0.071218,0.081928,0.065609,0.049901
0.07215,0.083004,0.067471,0.049644
0.071963,0.082574,0.065011,0.050883
0.072641,0.082974,0.067692,0.049459
0.073249,0.083083,0.066787,0.05007
0.074947,0.082798,0.065754,0.049577
0.073254,0.082204,0.065073,0.050732
0.072297,0.083072,0.065459,0.049545
0.073271,0.082337,0.064673,0.049906
0.070247,0.082357,0.064601,0.049341
0.070735,0.08235,0.065606,0.049923
0.071332,0.081822,0.067192,0.049737
0.072169,0.082836,0.067106,0.050443
0.07166,0.08171,0.065388,0.049796
0.072018,0.081786,0.066206,0.049487
0.073035,0.081679,0.066277,0.049379
0.07287,0.083188,0.064873,0.050575
0.073342,0.082606,0.067656,0.049813
0.071783,0.083086,0.068154,0.050028
0.072126,0.082415,0.066241,0.049058
0.071739,0.083105,0.067579,0.050243
0.070785,0.081969,0.065558,0.050411
0.071836,0.083095,0.064087,0.049755
0.070525,0.081072,0.06482,0.049183
0.071721,0.082313,0.067124,0.050029
0.071252,0.081993,0.065623,0.050491
0.0723,0.08318,0.065535,0.050134
0.074021,0.082997,0.066109,0.050411
0.071455,0.082492,0.064408,0.050064
0.072825,0.082521,0.065865,0.050091
0.070606,0.081444,0.064787,0.049066
0.074041,0.082819,0.065389,0.050654
0.071399,0.08226,0.065888,0.049667
0.072423,0.083294,0.065873,0.04869
0.070005,0.082321,0.064296,0.0489
0.073016,0.082609,0.065471,0.049395
